Start Date,End Date,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,latitude,longitude,User Language,Q_RecaptchaScore,List of Countries,ds_interest,ds_years,treatment,treatment_check,control,control_check,quiz_1,quiz_2,quiz_3,quiz_4,quiz_5,quiz_6,quiz_7,quiz_8,quiz_9,quiz_10,external_resource,gender,age,education_level,enter_raffel,quiz_score,quiz_1_answr,quiz_2_answr,quiz_3_answr,quiz_4_answr,quiz_5_answr,quiz_6_answr,quiz_7_answr,quiz_8_answr,quiz_9_answr,quiz_10_answr,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,quiz_7_correct,quiz_8_correct,quiz_9_correct,quiz_10_correct,"country,state",sc_string
11/14/21 2:43,11/14/21 3:19,65.34.142.69,100,2165,1,11/14/21 3:19,R_1pnUuiJLxn2qHXO,25.99200439,-80.27020264,EN,0.899999976,187.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,0,1,1,0,0,"United States,Florida",3122333233
11/14/21 3:18,11/14/21 3:20,65.188.218.248,100,119,1,11/14/21 3:20,R_bgxw6IuIA7oTS6Z,35.73429871,-79.79160309,EN,0.800000012,187.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,0,0,0,0,1,0,"United States,North Carolina",2223121312
11/14/21 3:08,11/14/21 3:29,108.226.160.243,100,1254,1,11/14/21 3:29,R_2ZVm5XO3p3j8aLQ,37.34170532,-121.975296,EN,0.899999976,187.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,1,0,1,0,0,1,"United States,California",3333223131
11/14/21 3:27,11/14/21 3:29,76.14.27.125,100,150,1,11/14/21 3:29,R_1LBfKg99RHMRVIc,37.5428009,-122.2971039,EN,0.899999976,187.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,1,0,0,1,0,0,"United States,California",3332222232
11/14/21 3:08,11/14/21 3:29,98.53.149.142,100,1271,1,11/14/21 3:29,R_3nOsxamppJKN5r0,38.91290283,-104.7794037,EN,1.0,187.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,0,0,0,0,0,0,"United States,Colorado",3323132332
11/14/21 15:02,11/14/21 15:07,107.192.183.99,100,303,1,11/14/21 15:07,R_2EGMRVgQ0mKRsgs,43.08180237,-87.89199829,EN,1.0,187.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,1,1,0,0,0,1,0,1,0,0,"United States,Wisconsin",1311111222
11/14/21 17:37,11/14/21 17:42,70.180.198.225,100,298,1,11/14/21 17:42,R_2PzHJhQgZGmqrLj,36.12359619,-115.2757034,EN,0.899999976,187.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,1,1,0,0,0,0,"United States,Nevada",2322212000
11/14/21 19:41,11/14/21 19:45,75.39.32.237,100,198,1,11/14/21 19:45,R_1nSADPzV7w7TMk2,42.54029846,-83.3789978,EN,0.899999976,187.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,1,0,1,0,0,0,"United States,Michigan",3212233332
11/14/21 20:16,11/14/21 20:18,108.93.174.31,100,106,1,11/14/21 20:18,R_1mDZLNfQkLawSh5,25.99200439,-80.27020264,EN,0.899999976,187.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,1,0,0,0,"United States,Florida",3333123023
11/14/21 22:42,11/14/21 22:48,73.15.185.161,100,351,1,11/14/21 22:48,R_1FwAnpMVkhj1wLM,37.55490112,-122.2707977,EN,0.899999976,187.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,1,1,0,1,1,1,"United States,California",3332212211
11/14/21 23:51,11/15/21 1:09,174.53.244.146,100,4662,1,11/15/21 1:09,R_3KGTQHK9OMBWMmn,45.07820129,-93.18939972,EN,0.800000012,187.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,0,0,0,1,0,0,"United States,Minnesota",3332332232
11/14/21 23:52,11/15/21 1:09,76.28.249.229,100,4661,1,11/15/21 1:09,R_tDK2sWio6GFSl45,47.90049744,-122.2472,EN,0.899999976,187.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,0,0,1,0,0,0,"United States,Washington",4332333132
11/14/21 23:52,11/15/21 1:09,108.226.160.243,100,4662,1,11/15/21 1:09,R_1NqzhBCb5UoeM8a,37.34170532,-121.975296,EN,0.899999976,187.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,1,0,0,0,0,0,"United States,California",3332242332
11/15/21 7:22,11/15/21 7:28,24.16.115.70,100,346,1,11/15/21 7:28,R_3nJbWHjHX9X10AX,47.73449707,-117.4469986,EN,0.899999976,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,1,0,0,0,0,"United States,Washington",3333112332
11/15/21 7:22,11/15/21 7:28,68.7.6.147,100,343,1,11/15/21 7:28,R_1qUsZCMwgNhq26n,33.14320374,-117.1665955,EN,0.899999976,187.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,1,1,0,0,1,0,"United States,California",3323212412
11/15/21 7:21,11/15/21 7:39,47.149.91.146,100,1074,1,11/15/21 7:39,R_Ox4WgLJu3R5cxfX,33.51730347,-117.1208038,EN,1.0,187.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,3.0,3.0,1.0,6.0,1,3,3,2,2,1,3,2,1,1,1,0,0,1,1,1,0,1,1,0,"United States,California",1222214214
11/15/21 8:43,11/15/21 8:45,218.188.148.36,100,101,1,11/15/21 8:45,R_2sbEA1FrJlDaRxS,22.39840698,114.2362061,EN,0.899999976,187.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,1,0,0,1,1,0,0,1,0,0,"中国,香港 Hong Kong",1222222222
11/15/21 8:44,11/15/21 8:49,4.16.157.239,100,298,1,11/15/21 8:49,R_28BpUCNHOU5qdB1,38.88420105,-76.99410248,EN,1.0,187.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,0,1,0,0,"United States,District of Columbia",2223222222
11/15/21 8:52,11/15/21 8:55,69.80.143.111,100,184,1,11/15/21 8:55,R_2RNWWTp5qLYEnJQ,32.4822998,-93.73320007,EN,1.0,187.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,0,1,0,1,1,1,"United States,Louisiana",2121111211
11/15/21 8:55,11/15/21 8:57,69.80.143.111,100,91,1,11/15/21 8:57,R_2Qm8ZVrQMPU2dtL,32.4822998,-93.73320007,EN,0.899999976,187.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,0,1,0,1,0,0,"United States,Louisiana",2111112222
11/15/21 8:56,11/15/21 8:58,69.80.143.111,100,158,1,11/15/21 8:58,R_TovW6t8aJ0sEIgx,32.4822998,-93.73320007,EN,0.899999976,187.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,1,0,1,0,1,"United States,Louisiana",2331111231
11/15/21 8:46,11/15/21 8:59,190.245.225.202,100,729,1,11/15/21 8:59,R_2qlrY8CKWXY2wL1,-34.60220337,-58.3844986,EN,1.0,187.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,1,0,1,0,0,"Argentina,Ciudad Autónoma de Buenos Aires",3243212243
11/15/21 8:56,11/15/21 8:59,69.80.143.111,100,227,1,11/15/21 8:59,R_28M2zmCbaIVr0mv,32.4822998,-93.73320007,EN,0.899999976,187.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,1,0,0,0,0,1,0,0,1,1,"United States,Louisiana",1111111111
11/15/21 8:56,11/15/21 9:00,69.80.143.111,100,281,1,11/15/21 9:00,R_siLKx2jMPLClrCV,32.4822998,-93.73320007,EN,0.899999976,187.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,1,0,0,0,0,1,0,1,0,0,"United States,Louisiana",1111111222
11/15/21 8:56,11/15/21 9:02,69.80.143.111,100,352,1,11/15/21 9:02,R_ClSn2nfOdoZBIsh,32.4822998,-93.73320007,EN,1.0,187.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,1,0,0,0,1,0,1,1,0,0,"United States,Louisiana",1111233222
11/15/21 8:56,11/15/21 9:03,69.80.143.111,100,442,1,11/15/21 9:03,R_BslB5YS8uKM5m6d,32.4822998,-93.73320007,EN,0.899999976,187.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,0,1,0,0,1,"United States,Louisiana",2222333321
11/15/21 8:56,11/15/21 9:04,69.80.143.111,100,499,1,11/15/21 9:04,R_1FwE7Kt1S5IVvNX,32.4822998,-93.73320007,EN,0.899999976,187.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,1,0,1,0,0,"United States,Louisiana",2211212222
11/15/21 8:56,11/15/21 9:05,69.80.143.111,100,546,1,11/15/21 9:05,R_PBf5FaaDzU6VCBb,32.4822998,-93.73320007,EN,0.899999976,187.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,1,0,0,0,0,0,"United States,Louisiana",3222222322
11/15/21 9:03,11/15/21 9:05,100.15.173.41,100,171,1,11/15/21 9:05,R_2U6i9Jx4ItI44ul,38.93789673,-77.08589935,EN,1.0,187.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,0,0,1,0,0,"United States,District of Columbia",3222121232
11/15/21 9:03,11/15/21 9:05,100.15.173.41,100,152,1,11/15/21 9:05,R_23aFvnFKFOpplhT,38.93789673,-77.08589935,EN,1.0,187.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,1,0,1,1,0,0,"United States,District of Columbia",4222223222
11/15/21 9:08,11/15/21 9:09,100.15.173.41,100,97,1,11/15/21 9:09,R_25GD3LRLlSwyyfS,38.93789673,-77.08589935,EN,0.899999976,187.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,1,0,0,0,0,0,"United States,District of Columbia",3332232323
11/15/21 9:07,11/15/21 9:10,100.15.173.41,100,177,1,11/15/21 9:10,R_3lrdaijx5iBRUQI,38.93789673,-77.08589935,EN,0.899999976,187.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,0,0,1,0,0,"United States,District of Columbia",2122122233
11/15/21 9:07,11/15/21 9:10,100.15.173.41,100,176,1,11/15/21 9:10,R_3qpY8LC7LMTjPJz,38.93789673,-77.08589935,EN,0.899999976,187.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,0,0,0,0,0,"United States,District of Columbia",2222122322
11/15/21 9:07,11/15/21 9:11,71.74.227.177,100,208,1,11/15/21 9:11,R_1mmDkWF0ViDLC9m,40.09820557,-83.15799713,EN,0.899999976,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,"United States,Ohio",3333332332
11/15/21 9:14,11/15/21 9:18,191.96.106.193,100,264,1,11/15/21 9:18,R_1dui5g7FstSbeQ3,34.05439758,-118.2440948,EN,0.0,187.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,1,0,0,1,0,0,"United States,California",2322222222
11/15/21 9:18,11/15/21 9:20,70.122.138.71,100,144,1,11/15/21 9:20,R_3KIX4Vub9N7k98e,32.89959717,-96.79060364,EN,1.0,187.0,1.0,4.0,3.0,3.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,0,0,0,1,0,0,"United States,Texas",4322122232
11/15/21 9:19,11/15/21 9:23,104.251.79.1,100,233,1,11/15/21 9:23,R_1IZ42ocgWRSbOkH,36.87879944,-82.09230042,EN,0.899999976,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,0,1,0,0,"United States,Virginia",3223222222
11/15/21 9:19,11/15/21 9:23,104.251.79.1,100,257,1,11/15/21 9:23,R_1PXZKfmBrddI8jz,36.87879944,-82.09230042,EN,0.899999976,187.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1,3,3,2,2,1,3,2,1,1,0,0,1,0,0,0,0,0,0,0,"United States,Virginia",3233332322
11/15/21 9:18,11/15/21 9:24,24.72.234.110,100,337,1,11/15/21 9:24,R_10UF7RaOttoCyDQ,38.88969421,-121.2873001,EN,0.899999976,187.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,0,0,0,1,0,0,"United States,California",2332332233
11/15/21 9:19,11/15/21 9:24,24.72.234.110,100,289,1,11/15/21 9:24,R_3hbSCJ7cknrFmFe,38.88969421,-121.2873001,EN,0.899999976,187.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,1,0,0,1,0,1,"United States,California",2122221221
11/15/21 9:19,11/15/21 9:24,24.72.234.110,100,288,1,11/15/21 9:24,R_1DO6kl4h6Gd9gvR,38.88969421,-121.2873001,EN,0.899999976,187.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,0,0,1,0,1,1,1,0,1,0,"United States,California",3233213113
11/15/21 9:19,11/15/21 9:24,24.72.234.110,100,287,1,11/15/21 9:24,R_2wick4lPO8C5yKx,38.88969421,-121.2873001,EN,0.899999976,187.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,0,0,0,0,0,0,"United States,California",3323331332
11/15/21 9:19,11/15/21 9:24,104.251.79.1,100,279,1,11/15/21 9:24,R_2f9SFW7H8swvEx5,36.87879944,-82.09230042,EN,0.800000012,187.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,3.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,1,0,1,0,0,0,0,0,"United States,Virginia",3233222433
11/15/21 9:18,11/15/21 9:24,24.72.234.110,100,351,1,11/15/21 9:24,R_Zwd8hHnM7xiyV3z,38.88969421,-121.2873001,EN,0.899999976,187.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,1,0,0,1,1,0,1,0,0,1,"United States,California",1222223141
11/15/21 9:19,11/15/21 9:24,104.251.79.1,100,297,1,11/15/21 9:24,R_2qskiQHeH1JpIow,36.87879944,-82.09230042,EN,0.800000012,187.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,4.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,1,0,1,0,0,0,"United States,Virginia",3313223333
11/15/21 9:19,11/15/21 9:24,104.251.79.1,100,315,1,11/15/21 9:24,R_1CiL91d1cGOznQR,36.87879944,-82.09230042,EN,0.800000012,187.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,0,0,0,1,0,0,"United States,Virginia",2323332222
11/15/21 9:20,11/15/21 9:25,172.117.133.110,100,253,1,11/15/21 9:25,R_zeSnzXPyfmOkZ8d,34.30769348,-118.4286957,EN,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,0,0,0,1,1,0,"United States,California",3322122213
11/15/21 9:23,11/15/21 9:27,191.96.106.193,100,203,1,11/15/21 9:27,R_3Duxk0d0r6aq70p,34.05439758,-118.2440948,EN,0.0,187.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,5.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,0,0,0,0,1,"United States,California",2242121331
11/15/21 9:23,11/15/21 9:28,191.96.106.193,100,264,1,11/15/21 9:28,R_2YQwB5Yf336Ngus,34.05439758,-118.2440948,EN,0.0,187.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,4.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,1,0,0,1,0,0,0,0,0,1,"United States,California",1222322341
11/15/21 9:25,11/15/21 9:28,99.23.95.118,100,161,1,11/15/21 9:28,R_10ZPXg6Y4Id9R8N,35.33520508,-97.47889709,EN,0.899999976,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,1,0,0,0,1,0,0,1,0,0,"United States,Oklahoma",1444234233
11/15/21 9:23,11/15/21 9:30,191.96.106.193,100,399,1,11/15/21 9:30,R_2tJxKvnrYPzfd22,34.05439758,-118.2440948,EN,0.0,187.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,1,0,0,1,1,0,0,0,0,1,"United States,California",1122231431
11/15/21 9:23,11/15/21 9:30,191.96.106.193,100,430,1,11/15/21 9:30,R_eP2KgYqNQ1ABmzD,34.05439758,-118.2440948,EN,0.0,187.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,0,1,0,0,"United States,California",3213221242
11/15/21 9:26,11/15/21 9:31,104.251.79.1,100,277,1,11/15/21 9:31,R_895jCuDNdeGRAkh,36.87879944,-82.09230042,EN,0.100000001,187.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,1,0,0,1,0,0,"United States,Virginia",2323222232
11/15/21 9:26,11/15/21 9:31,104.251.79.1,100,283,1,11/15/21 9:31,R_xug36rYy3ZC01EZ,36.87879944,-82.09230042,EN,0.0,187.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,1,0,1,1,0,0,"United States,Virginia",2222223232
11/15/21 9:27,11/15/21 9:31,104.251.79.1,100,289,1,11/15/21 9:31,R_1ImvHOEdSfxxFFP,36.87879944,-82.09230042,EN,0.800000012,187.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,"United States,Virginia",3223323222
11/15/21 9:27,11/15/21 9:31,104.251.79.1,100,295,1,11/15/21 9:31,R_sLlpkD6DFySxWrD,36.87879944,-82.09230042,EN,0.800000012,187.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,0.0,1.0,4.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,0,0,0,0,0,1,"United States,Virginia",4323324331
11/15/21 9:27,11/15/21 9:32,104.251.79.1,100,305,1,11/15/21 9:32,R_3nIvJxapJBpUaZf,36.87879944,-82.09230042,EN,0.0,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,0,0,1,1,"United States,Virginia",3223232311
11/15/21 9:27,11/15/21 9:33,24.72.234.110,100,356,1,11/15/21 9:33,R_phriIKPYCOYH7Ql,38.88969421,-121.2873001,EN,0.899999976,187.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,1,1,0,0,1,0,0,0,1,1,"United States,California",1323231311
11/15/21 9:23,11/15/21 9:33,191.96.106.193,100,587,1,11/15/21 9:33,R_21ujPYeZxdMu3eI,34.05439758,-118.2440948,EN,0.0,187.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,6.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,0,0,0,0,1,"United States,California",3222332321
