Start Date,End Date,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,latitude,longitude,User Language,Q_RecaptchaScore,List of Countries,ds_interest,ds_years,treatment,treatment_check,control,control_check,quiz_1,quiz_2,quiz_3,quiz_4,quiz_5,quiz_6,quiz_7,quiz_8,quiz_9,quiz_10,external_resource,gender,age,education_level,enter_raffel,quiz_score
11/15/21 9:35,11/15/21 9:42,24.72.234.110,100,418,1,11/15/21 9:42,R_2CwVr7LtIXX5sFF,38.88969421,-121.2873001,EN,,187,1,2,,,3,1,3,3,3,3,3,3,3,3,3,1,2,2,5,4,2,4
11/15/21 9:35,11/15/21 9:42,24.72.234.110,100,424,1,11/15/21 9:42,R_WDwsFjZm15vFpYZ,38.88969421,-121.2873001,EN,0.800000012,187,1,1,,,3,1,2,1,2,2,1,1,2,4,2,3,2,2,3,3,2,2
11/15/21 9:35,11/15/21 9:42,24.72.234.110,100,428,1,11/15/21 9:42,R_3JF59I0t8gx7diK,38.88969421,-121.2873001,EN,0.899999976,187,1,2,,,3,1,3,3,3,3,4,3,2,3,3,2,2,1,4,3,2,2
11/15/21 9:39,11/15/21 9:44,191.96.106.193,100,269,1,11/15/21 9:44,R_b2tOnHfKqs8qNZT,34.05439758,-118.2440948,EN,,187,1,2,2,3,,,3,3,2,3,1,2,2,2,2,2,1,1,5,4,2,2
11/15/21 9:39,11/15/21 9:44,191.96.106.193,100,287,1,11/15/21 9:44,R_21Fi02CEnUxcDOf,34.05439758,-118.2440948,EN,,187,1,3,2,3,,,2,2,3,2,1,2,2,3,2,2,1,2,3,3,2,2
11/15/21 9:39,11/15/21 9:44,191.96.106.193,100,291,1,11/15/21 9:44,R_1femJgG6uiOIHbj,34.05439758,-118.2440948,EN,,187,1,3,,,3,1,2,3,2,2,3,2,2,3,3,2,1,1,4,4,2,2
11/15/21 9:44,11/15/21 9:44,108.29.162.176,100,24,1,11/15/21 9:44,R_233nuuwNxDMizmV,40.75469971,-73.96140289,EN,0.800000012,187,2,,,,,,,,,,,,,,,,,,,,,
11/15/21 9:42,11/15/21 9:48,23.118.91.156,100,380,1,11/15/21 9:48,R_rj2BpFbsSQPC3qp,33.70429993,-84.37419891,EN,0.899999976,187,1,4,,,3,1,3,1,3,2,1,2,1,3,2,2,1,1,3,5,2,2
11/15/21 9:41,11/15/21 9:48,23.118.91.156,100,384,1,11/15/21 9:48,R_2DNNV5YggbAa7KJ,33.70429993,-84.37419891,EN,0.899999976,187,1,4,2,3,,,2,2,2,3,2,2,3,3,3,2,2,2,4,5,2,2
11/15/21 9:41,11/15/21 9:48,23.118.91.156,100,388,1,11/15/21 9:48,R_1oF4HKlOEDaWOO8,33.70429993,-84.37419891,EN,0.899999976,187,1,4,,,3,1,3,2,2,3,2,2,3,2,3,2,1,1,4,5,2,3
11/15/21 9:41,11/15/21 9:48,23.118.91.156,100,391,1,11/15/21 9:48,R_24jZ3Zzpvt1Hbgt,33.70429993,-84.37419891,EN,0.100000001,187,1,4,2,3,,,3,1,3,3,2,3,3,3,3,3,2,2,4,5,2,3
11/15/21 9:41,11/15/21 9:48,23.118.91.156,100,395,1,11/15/21 9:48,R_2V3kyRIRDAGNAP1,33.70429993,-84.37419891,EN,0.899999976,187,1,4,2,3,,,3,3,2,3,2,3,2,3,4,3,1,1,5,5,2,2
11/15/21 9:48,11/15/21 9:49,24.214.20.10,100,58,1,11/15/21 9:49,R_23VkKN4zxR0UJ81,32.37359619,-86.1832962,EN,1,187,2,,,,,,,,,,,,,,,,,,,,,
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,306,1,11/15/21 9:53,R_1DNJssHSVORK3Om,38.88969421,-121.2873001,EN,0.800000012,187,1,2,2,3,,,3,1,3,2,2,3,3,4,4,1,1,1,4,4,2,5
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,310,1,11/15/21 9:53,R_eF3zd7tPaZvoLFT,38.88969421,-121.2873001,EN,0.800000012,187,1,3,2,2,,,3,2,4,2,1,1,1,4,1,1,2,1,3,3,2,4
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,313,1,11/15/21 9:53,R_1GWaH1x04GisEC8,38.88969421,-121.2873001,EN,0.800000012,187,1,3,,,3,1,3,2,2,3,2,2,3,2,2,1,2,1,4,4,2,4
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,317,1,11/15/21 9:53,R_2PdtgUM48YQgsHK,38.88969421,-121.2873001,EN,0.800000012,187,1,2,,,3,1,2,3,2,4,2,1,4,3,2,3,2,2,4,3,2,3
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,322,1,11/15/21 9:53,R_2wReuo8vALVnqKX,38.88969421,-121.2873001,EN,0.800000012,187,1,2,2,1,,,3,2,3,2,2,3,2,2,3,2,2,2,3,4,2,4
11/15/21 9:49,11/15/21 9:56,24.151.201.6,100,387,1,11/15/21 9:56,R_1dzUgAjFDpWqN4w,35.45860291,-86.78299713,EN,0.899999976,187,1,1,,,3,3,3,3,3,3,3,2,2,3,4,2,1,1,2,2,2,2
11/15/21 9:57,11/15/21 10:00,23.118.91.156,100,232,1,11/15/21 10:00,R_YWZ595GywPFOnPr,33.70429993,-84.37419891,EN,0.899999976,187,1,4,,,3,1,4,3,3,3,4,4,3,3,3,4,1,1,6,5,,3
11/15/21 9:57,11/15/21 10:01,23.118.91.156,100,247,1,11/15/21 10:01,R_1GQvlW0IB7qmsmY,33.70429993,-84.37419891,EN,0.899999976,187,1,4,2,3,,,3,3,2,3,2,4,3,2,3,2,1,1,5,5,,4
11/15/21 9:57,11/15/21 10:01,23.118.91.156,100,244,1,11/15/21 10:01,R_2Xhd1OK6WK3VWCs,33.70429993,-84.37419891,EN,0.899999976,187,1,4,2,3,,,2,2,3,3,3,3,3,2,3,3,2,1,4,4,,3
11/15/21 9:57,11/15/21 10:01,23.118.91.156,100,239,1,11/15/21 10:01,R_x2Z8Zkb4vaFQt6p,33.70429993,-84.37419891,EN,0.899999976,187,1,4,2,3,,,1,1,3,2,2,1,1,1,1,1,2,1,4,4,2,7
11/15/21 9:57,11/15/21 10:01,23.118.91.156,100,237,1,11/15/21 10:01,R_2Cg12maa1wXwiEd,33.70429993,-84.37419891,EN,0.899999976,187,1,4,2,3,,,4,3,2,3,2,1,4,1,3,2,2,1,5,4,2,3
11/15/21 9:56,11/15/21 10:02,24.72.234.110,100,394,1,11/15/21 10:02,R_yP8rnABof9g8SWJ,38.88969421,-121.2873001,EN,0.800000012,187,1,2,2,3,,,3,2,2,3,3,2,3,2,2,1,1,2,4,4,2,3
11/15/21 9:56,11/15/21 10:02,24.72.234.110,100,398,1,11/15/21 10:02,R_xr6YsvqyX070ss9,38.88969421,-121.2873001,EN,0.800000012,187,1,3,2,1,,,2,3,2,2,2,2,2,2,3,2,2,1,6,5,2,4
11/15/21 9:57,11/15/21 10:02,24.72.234.110,100,307,1,11/15/21 10:02,R_23dw4lrWou8ZDS2,38.88969421,-121.2873001,EN,0.800000012,187,1,2,2,3,,,2,2,2,2,2,3,2,3,3,3,2,2,4,3,2,2
11/15/21 9:55,11/15/21 10:02,24.72.234.110,100,409,1,11/15/21 10:02,R_2QJS7qe24qAT9IQ,38.88969421,-121.2873001,EN,0.800000012,187,1,3,2,3,,,3,1,3,2,2,1,3,2,2,3,2,2,4,3,2,6
11/15/21 9:55,11/15/21 10:02,24.72.234.110,100,414,1,11/15/21 10:02,R_2aehpygOrSSMluq,38.88969421,-121.2873001,EN,0.800000012,187,1,2,,,3,1,3,3,2,2,1,3,1,3,1,1,2,1,3,3,2,4
11/8/21 10:04,11/8/21 10:04,223.228.91.105,3,19,0,11/15/21 10:04,R_2dFpCa7b07oAttV,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 10:00,11/15/21 10:04,68.98.107.82,100,261,1,11/15/21 10:04,R_2VJ96nkZmxhTle5,33.396698,-111.6545029,EN,0.899999976,2,1,2,,,2,1,2,2,2,1,1,1,2,2,2,1,1,1,3,3,2,3
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,300,1,11/15/21 10:08,R_ToxRiGFsIozVvDr,33.70429993,-84.37419891,EN,0.899999976,187,1,3,2,3,,,4,3,4,3,2,4,3,3,2,3,1,1,3,4,2,3
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,297,1,11/15/21 10:08,R_22WH0MgrTXjoyBe,33.70429993,-84.37419891,EN,0.800000012,187,1,4,,,3,1,4,3,3,3,4,2,3,3,1,1,2,2,4,5,2,5
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,296,1,11/15/21 10:08,R_11d9sgBOleXMTDw,33.70429993,-84.37419891,EN,0.899999976,187,1,4,,,3,1,3,2,1,1,2,4,3,4,2,2,2,1,3,5,2,2
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,294,1,11/15/21 10:08,R_3hltxjZDUVr8CTq,33.70429993,-84.37419891,EN,0.899999976,187,1,3,,,3,1,2,1,3,3,3,3,2,2,4,1,2,2,4,4,2,3
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,292,1,11/15/21 10:08,R_1dpoYnm0wrUKqvO,33.70429993,-84.37419891,EN,0.899999976,187,1,3,2,3,,,4,3,2,2,2,2,2,3,3,3,1,1,3,4,2,3
11/15/21 10:06,11/15/21 10:11,137.220.33.225,100,306,1,11/15/21 10:11,R_2BxtItApo7tXUIM,47.61439514,-122.344696,EN,1,187,1,1,2,1,,,2,2,3,2,2,1,3,2,2,2,1,1,3,3,2,6
11/15/21 10:11,11/15/21 10:15,75.82.60.151,100,235,1,11/15/21 10:15,R_2TLhI6SlUYQILHN,34.16900635,-118.3712997,EN,0.899999976,187,1,2,,,1,1,1,3,2,3,1,1,2,2,2,1,1,2,2,3,2,5
11/15/21 10:12,11/15/21 10:17,23.118.91.156,100,285,1,11/15/21 10:17,R_1o893Rv8ynPEzDB,33.70429993,-84.37419891,EN,,187,1,4,,,3,1,1,1,2,2,2,2,1,3,3,1,2,1,4,5,2,4
11/15/21 10:12,11/15/21 10:17,23.118.91.156,100,289,1,11/15/21 10:17,R_OiGv6qVjjDNy4Fj,33.70429993,-84.37419891,EN,0.800000012,187,1,3,,,3,1,2,2,2,2,1,3,3,3,3,2,2,1,2,3,2,2
11/15/21 10:12,11/15/21 10:17,23.118.91.156,100,294,1,11/15/21 10:17,R_pN0mVR4PTRYyAzn,33.70429993,-84.37419891,EN,0.800000012,187,1,3,,,3,1,4,3,4,3,3,2,3,1,2,3,2,1,3,5,2,2
11/15/21 10:12,11/15/21 10:17,23.118.91.156,100,297,1,11/15/21 10:17,R_1liMPgwpn6ckBF4,33.70429993,-84.37419891,EN,0.800000012,187,1,3,2,3,,,3,3,3,2,4,4,4,4,4,4,2,1,3,5,2,3
11/15/21 10:14,11/15/21 10:17,23.118.91.156,100,162,1,11/15/21 10:17,R_aW4dMOkWonwZcxb,33.70429993,-84.37419891,EN,0.800000012,187,1,4,,,3,1,2,2,3,2,3,1,3,1,3,2,2,1,5,4,2,4
11/15/21 10:16,11/15/21 10:17,107.185.242.102,100,59,1,11/15/21 10:17,R_3kpNyhdPUNpQC78,33.82420349,-118.2680054,EN,1,187,1,2,,,3,1,2,3,3,3,3,2,2,3,3,1,1,1,4,4,2,3
11/15/21 10:18,11/15/21 10:20,71.202.147.64,100,92,1,11/15/21 10:20,R_3CO42WyCyraTesT,37.92849731,-121.6880951,EN,1,187,1,1,,,2,1,4,3,3,2,1,2,2,4,3,4,1,1,3,4,2,3
11/15/21 10:21,11/15/21 10:22,47.150.12.69,100,60,1,11/15/21 10:22,R_3Nwe1VNqlExyvuC,33.49479675,-117.0953979,EN,1,187,1,1,,,2,2,3,3,1,2,2,1,2,2,3,2,1,1,4,4,2,5
11/15/21 10:23,11/15/21 10:24,24.205.48.13,100,74,1,11/15/21 10:24,R_3oMEOCL5ozqb1Pe,34.23370361,-118.2536011,EN,0.899999976,187,1,2,2,1,,,2,2,3,3,3,2,4,2,3,2,1,1,3,4,2,2
11/15/21 10:28,11/15/21 10:29,174.61.174.237,100,84,1,11/15/21 10:29,R_0MNUQxoiwRSMQP7,47.14349365,-122.1678009,EN,0.899999976,187,3,,,,,,,,,,,,,,,,,,,,,
11/15/21 10:22,11/15/21 10:32,65.78.177.202,100,620,1,11/15/21 10:32,R_3fQ07sus0CXJcre,38.40629578,-121.4286957,EN,1,187,1,2,2,3,,,4,3,3,2,2,1,,3,1,2,1,2,2,3,2,6
11/15/21 10:39,11/15/21 10:41,71.198.217.94,100,119,1,11/15/21 10:41,R_2f1jYOPFiZ6fpQk,37.03129578,-122.1197968,EN,1,187,1,2,2,1,,,2,2,1,3,2,2,2,3,1,2,1,2,4,2,2,2
11/15/21 10:42,11/15/21 10:44,108.207.126.235,100,133,1,11/15/21 10:44,R_2DTsya9ENN1WEB7,36.75759888,-119.8086014,EN,1,61,1,3,,,2,1,3,2,3,2,2,1,3,2,3,1,1,1,4,4,2,7
11/8/21 10:43,11/8/21 10:44,122.163.191.2,45,104,0,11/15/21 10:45,R_4NFqsRAGCc8DDax,,,EN,1,187,1,1,3,3,,,,,,,,,,,,,,,,,,
11/15/21 10:44,11/15/21 10:46,23.119.245.244,100,84,1,11/15/21 10:46,R_PYcPWdoa2HGvvSp,38.68409729,-121.0675964,EN,0.899999976,58,1,3,2,1,,,2,3,2,3,2,1,2,3,3,2,1,3,5,4,2,3
11/15/21 10:46,11/15/21 10:47,165.232.142.205,100,52,1,11/15/21 10:47,R_1IykJhGTpIltw2v,37.39309692,-121.9620056,EN,0.100000001,65,1,3,2,3,,,4,3,2,3,1,3,2,4,2,2,2,2,5,4,2,1
11/15/21 10:47,11/15/21 10:47,79.79.167.15,100,20,1,11/15/21 10:47,R_2fwJKgurtm1QhZE,51.55070496,-0.053695679,EN,0.899999976,185,2,,,,,,,,,,,,,,,,,,,,,
11/15/21 10:48,11/15/21 10:50,47.154.174.233,100,155,1,11/15/21 10:50,R_2zUR3cxDqvsrV3C,33.62060547,-117.0867004,EN,0.899999976,66,1,3,,,1,1,3,2,1,4,1,3,2,3,1,3,2,2,6,3,2,1
11/15/21 10:51,11/15/21 10:52,104.186.137.1,100,80,1,11/15/21 10:52,R_3DeFMVYSuRV7WjX,33.91679382,-118.3432007,EN,0.899999976,37,1,3,3,1,,,2,2,2,3,3,3,3,2,3,2,2,1,5,4,2,2
11/15/21 10:52,11/15/21 10:53,71.142.241.99,100,41,1,11/15/21 10:53,R_2EnU2Bhp6b2T0Ur,32.74040222,-117.135498,EN,0.899999976,8,1,3,,,1,1,3,2,2,3,3,1,2,3,2,2,2,2,4,3,2,1
11/15/21 10:53,11/15/21 10:54,169.241.65.153,100,51,1,11/15/21 10:54,R_1q4H3TFMknrPUyt,36.24729919,-115.2820969,EN,0.899999976,66,1,4,,,1,1,3,3,2,3,3,2,3,1,3,3,2,2,6,4,2,2
11/8/21 11:43,11/8/21 11:44,76.22.86.176,38,47,0,11/15/21 11:44,R_33CLevpiQyTbamS,,,EN,1,187,1,3,,,,,,,,,,,,,,,,,,,,
11/8/21 12:08,11/8/21 12:10,162.238.30.2,45,103,0,11/15/21 12:10,R_5ciRWjWH3IwRu7L,,,EN,0.899999976,187,1,2,,,3,2,,,,,,,,,,,,,,,,
11/8/21 13:04,11/8/21 13:06,97.120.2.89,45,100,0,11/15/21 13:06,R_3NK6eqjUnwzE7Ny,,,EN,1,187,1,2,,,3,1,,,,,,,,,,,,,,,,
11/15/21 13:18,11/15/21 13:18,89.168.130.37,100,12,1,11/15/21 13:18,R_1E4jRpXfcp2R0mI,51.49639893,-0.122406006,EN,0.899999976,,3,,,,,,,,,,,,,,,,,,,,,
11/8/21 13:24,11/8/21 13:27,190.239.73.168,7,184,0,11/15/21 13:27,R_3PujQJ7AQ1iIYL3,,,EN,1,187,,,,,,,,,,,,,,,,,,,,,,
11/8/21 13:55,11/8/21 13:56,72.211.235.67,45,85,0,11/15/21 13:56,R_2wsKMCt2x629xwD,,,EN,1,187,1,1,2,3,,,,,,,,,,,,,,,,,,
11/15/21 14:25,11/15/21 14:25,152.37.72.126,100,20,1,11/15/21 14:25,R_UfoIEml0XzzzXoZ,51.50740051,-0.119598389,EN,1,185,2,,,,,,,,,,,,,,,,,,,,,
11/15/21 17:50,11/15/21 17:57,73.151.237.92,100,433,1,11/15/21 17:57,R_ApW6POiS2nIlxhn,38.6710968,-121.1495056,EN,0.699999988,187,1,1,,,3,3,2,1,2,1,2,3,3,2,2,1,1,1,3,3,2,4
11/15/21 18:08,11/15/21 18:20,73.116.148.150,100,723,1,11/15/21 18:20,R_2SAm2m8M0BWayoT,37.6566925,-121.4954987,EN,,187,1,1,1,1,,,2,1,2,1,3,2,2,1,2,1,1,1,2,3,2,1
11/15/21 18:31,11/15/21 18:43,71.202.216.179,100,693,1,11/15/21 18:43,R_2cbhXMfI9auxaYz,37.68730164,-121.8956985,EN,0.899999976,187,1,1,,,3,3,2,2,2,1,3,2,2,2,2,2,1,1,2,3,2,1
11/15/21 18:47,11/15/21 18:49,23.243.4.82,100,125,1,11/15/21 18:49,R_11Z8dmrl02WL3fx,33.95599365,-118.3887024,EN,0.899999976,187,1,1,,,1,1,3,3,2,2,3,1,2,2,1,2,1,2,3,3,2,5
11/15/21 18:46,11/15/21 18:49,209.64.102.178,100,171,1,11/15/21 18:49,R_D8AgiYD2hR8wufT,34.15690613,-118.487999,EN,0.699999988,187,1,1,2,3,,,2,1,2,2,3,2,2,2,1,2,2,2,3,3,2,3
11/15/21 18:50,11/15/21 18:53,47.144.108.41,100,165,1,11/15/21 18:53,R_2TpHB9ALQStcMOz,34.01210022,-117.6883011,EN,0.899999976,187,1,2,,,1,1,2,3,3,3,4,3,2,2,3,2,1,1,3,3,2,3
11/15/21 18:50,11/15/21 18:58,98.210.56.110,100,499,1,11/15/21 18:58,R_D0mpDWiVfH0qSmR,37.35119629,-121.8845978,EN,1,187,1,2,,,3,1,1,2,1,4,2,1,4,2,1,2,1,2,4,4,2,5
11/15/21 18:50,11/15/21 19:00,68.110.71.126,100,596,1,11/15/21 19:00,R_3EYBIIbZdkaiRu1,32.21229553,-110.8789978,EN,0.400000006,187,1,1,,,3,3,2,2,2,3,2,2,3,1,3,3,1,1,2,3,2,2
11/15/21 19:08,11/15/21 19:12,58.48.196.215,100,248,1,11/15/21 19:12,R_eL4No7aTjE42i2Z,29.71690369,113.6364136,EN,,187,1,1,1,1,,,2,2,1,3,2,2,1,2,2,2,1,1,2,3,2,2
11/15/21 19:18,11/15/21 19:26,76.90.176.107,100,487,1,11/15/21 19:26,R_0e4VCke9PfI2pkB,33.82420349,-118.2680054,EN,0.699999988,187,2,,,,,,,,,,,,,,,,,,,,,
11/8/21 19:42,11/8/21 19:42,72.209.27.118,3,5,0,11/15/21 19:42,R_vvH84UNxrmZF2Tf,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,
11/15/21 19:41,11/15/21 19:45,76.174.197.143,100,186,1,11/15/21 19:45,R_1CkImfPlvTwZB0Y,34.11470032,-117.3844986,EN,,187,1,1,2,2,,,2,3,3,3,3,3,2,2,3,2,1,1,2,2,2,3
11/15/21 19:50,11/15/21 19:52,73.220.233.53,100,172,1,11/15/21 19:52,R_27Qc5D24BXqhScI,36.74049377,-119.7508011,EN,0.699999988,187,2,,,,,,,,,,,,,,,,,,,,,
11/15/21 20:01,11/15/21 20:03,67.198.104.13,100,107,1,11/15/21 20:03,R_1l6rswgJMvStiWC,33.09509277,-96.88050079,EN,0.899999976,6,1,2,2,1,,,2,2,2,2,2,1,2,3,2,2,1,2,3,3,2,3
11/15/21 20:01,11/15/21 20:08,70.179.53.111,100,383,1,11/15/21 20:08,R_3FPDKjFS0COiWSF,32.85710144,-116.9190979,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/15/21 20:15,11/15/21 20:20,24.15.165.123,100,249,1,11/15/21 20:20,R_2OQ1C3Em1uFUFQL,41.54949951,-88.12349701,EN,0.899999976,8,1,2,,,3,1,3,3,2,2,2,2,2,3,2,2,1,2,3,3,2,3
11/15/21 20:15,11/15/21 20:24,71.198.11.90,100,507,1,11/15/21 20:24,R_xr6OiepM38PM4Jb,37.67359924,-122.0943985,EN,0.899999976,187,1,1,2,1,,,3,2,3,3,3,4,4,1,3,2,1,2,2,2,2,1
11/15/21 20:29,11/15/21 20:34,75.85.190.127,100,251,1,11/15/21 20:34,R_3oZxSpdDaDN5Ktm,33.09240723,-117.2624054,EN,,187,1,1,,,3,3,3,2,2,2,2,3,3,1,3,3,1,1,4,2,2,3
11/15/21 20:36,11/15/21 20:43,172.251.112.221,100,455,1,11/15/21 20:43,R_1kYpgxAO9L01Ead,34.16490173,-119.1719971,EN,0.899999976,10,1,2,2,1,,,3,3,2,2,2,1,2,3,2,2,1,2,3,4,2,4
11/15/21 20:41,11/15/21 20:44,67.187.144.197,100,178,1,11/15/21 20:44,R_10GAUSQaUiO4xRK,38.58790588,-121.405304,EN,0.699999988,187,1,2,,,3,3,2,4,3,3,1,2,2,1,2,2,1,1,2,1,2,1
11/15/21 20:56,11/15/21 21:01,73.220.79.210,100,269,1,11/15/21 21:01,R_3PMLcB5UM4azaaU,37.67550659,-121.0068054,EN,,187,1,2,2,2,,,2,4,1,3,2,2,3,1,3,3,1,2,3,3,2,2
11/15/21 21:03,11/15/21 21:12,98.35.23.117,100,539,1,11/15/21 21:12,R_2PBSuIibPtGXM3Y,37.9835968,-122.0162964,EN,0.699999988,6,1,2,2,1,,,2,2,2,2,2,1,2,3,3,2,1,2,3,2,2,3
11/15/21 21:10,11/15/21 21:12,76.20.76.90,100,134,1,11/15/21 21:12,R_3nVj4rmmNNPLuMC,36.75390625,-119.7084961,EN,0.899999976,187,1,2,,,3,3,2,1,2,2,3,3,3,1,1,2,1,2,3,1,2,3
11/15/21 21:18,11/15/21 21:20,68.231.22.70,100,129,1,11/15/21 21:20,R_1MYUkGOg2M9myfg,33.70010376,-111.8877029,EN,1,187,1,2,2,2,,,3,3,3,4,4,4,3,1,1,,1,2,2,2,2,4
11/15/21 21:22,11/15/21 21:22,98.207.142.153,100,26,1,11/15/21 21:22,R_12ciO1dBAyz2oqa,37.32090759,-121.9125977,EN,0.699999988,,2,,,,,,,,,,,,,,,,,,,,,
11/15/21 21:25,11/15/21 21:27,60.221.242.38,100,131,1,11/15/21 21:27,R_2Evi7Fz2F7x3WHW,36.09640503,111.5217896,EN,,187,1,1,1,1,,,2,3,1,3,3,3,4,2,3,2,1,1,3,4,2,2
11/15/21 21:31,11/15/21 21:34,73.222.104.85,100,224,1,11/15/21 21:34,R_3ENiOU8wiEw68Yd,37.65379333,-122.425705,EN,1,187,1,2,,,3,3,2,3,3,4,4,3,4,1,1,4,1,2,4,1,2,3
11/15/21 21:44,11/15/21 21:47,73.231.238.108,100,148,1,11/15/21 21:47,R_2X0bECeTl23G7rN,37.99850464,-121.8878021,EN,0.899999976,187,1,1,,,3,3,2,4,4,3,3,3,3,1,1,2,1,1,2,2,2,2
11/15/21 21:53,11/15/21 21:56,69.181.215.23,100,191,1,11/15/21 21:56,R_3HhLuWKVQcOMklg,37.27130127,-122.0227051,EN,0.899999976,187,1,2,,,3,3,3,3,4,3,3,3,3,1,2,4,1,2,3,1,2,2
11/15/21 22:01,11/15/21 22:03,51.253.96.221,100,143,1,11/15/21 22:03,R_2qgtnNfeHQR5NFK,24.65690613,46.71789551,EN,,187,1,2,,,3,3,2,4,4,2,3,3,3,1,4,3,1,2,3,2,2,2
11/15/21 22:02,11/15/21 22:09,73.225.82.118,100,404,1,11/15/21 22:09,R_1FKiyCdDegQOCon,47.89480591,-122.2030945,EN,0.699999988,8,1,3,,,2,2,3,2,3,3,3,3,2,3,3,2,1,2,4,3,2,1
11/15/21 22:10,11/15/21 22:12,76.126.26.8,100,162,1,11/15/21 22:12,R_1NQaRBNqVyqkN2N,37.92080688,-122.0182037,EN,0.899999976,187,1,1,,,3,3,2,3,4,2,1,2,2,1,2,2,1,1,2,1,2,2
11/15/21 22:18,11/15/21 22:21,73.63.209.6,100,172,1,11/15/21 22:21,R_1djcdGqi3l4UL9o,37.36979675,-121.8160019,EN,0.899999976,187,1,3,3,2,,,1,2,4,3,2,2,2,1,3,2,1,2,2,2,2,2
11/15/21 22:04,11/15/21 22:22,76.25.116.210,100,1105,1,11/15/21 22:22,R_1f93UXRl4f9HCuf,39.48950195,-104.8447037,EN,0.899999976,31,1,2,2,2,,,3,3,3,3,2,2,2,3,3,2,1,2,4,3,2,3
11/15/21 22:27,11/15/21 22:29,76.90.27.14,100,146,1,11/15/21 22:29,R_86ZliI5pNPCvYvT,34.03489685,-117.6184998,EN,0.400000006,187,1,3,,,3,3,2,4,3,3,4,4,4,1,2,1,1,2,4,1,2,2
11/15/21 22:34,11/15/21 22:36,73.83.50.210,100,127,1,11/15/21 22:36,R_33wnEAtfxLW4fqC,47.83529663,-122.2839966,EN,0.899999976,187,1,1,2,2,,,2,2,2,2,2,3,4,1,3,3,1,2,3,1,2,2
11/15/21 22:42,11/15/21 22:46,71.223.81.47,100,232,1,11/15/21 22:46,R_3ni06FYYmCvU5aq,33.58990479,-112.1738968,EN,0.899999976,187,1,2,,,3,3,2,2,3,3,3,3,3,4,3,3,1,2,3,2,2,2
11/15/21 23:11,11/15/21 23:14,75.32.228.175,100,140,1,11/15/21 23:14,R_12y8xrLgSLpOEGl,33.10620117,-117.2947006,EN,0.899999976,11,1,2,,,2,1,3,3,2,3,3,1,2,3,2,2,1,2,3,2,2,2
11/15/21 23:20,11/15/21 23:25,24.25.242.42,100,293,1,11/15/21 23:25,R_2xDzPWLcwlCDHTc,19.70599365,-155.092804,EN,0.899999976,7,1,2,,,3,1,3,2,2,2,3,1,2,2,3,2,1,2,4,3,2,3
11/16/21 0:13,11/16/21 0:14,76.94.32.246,100,35,1,11/16/21 0:14,R_2qmTT8LXwh6Dkcc,33.82060242,-118.0339966,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 0:36,11/16/21 0:40,45.51.139.6,100,221,1,11/16/21 0:40,R_1QDuSR7qMzBnput,33.98930359,-118.0890045,EN,0.899999976,187,1,2,2,3,,,3,2,1,2,1,2,2,1,1,2,1,2,2,4,2,2
11/16/21 0:35,11/16/21 0:49,209.64.102.178,100,836,1,11/16/21 0:49,R_3sBzAe8DFltA9Af,34.15690613,-118.487999,EN,0,187,1,1,1,2,,,1,1,2,2,2,2,2,2,1,2,2,1,3,3,2,5
11/16/21 1:03,11/16/21 1:09,50.255.95.73,100,330,1,11/16/21 1:09,R_3gTRYZOAOs8CNKo,29.5933075,-90.75959778,EN,1,187,1,2,,,3,1,3,3,3,2,1,3,2,2,3,2,2,1,3,3,2,4
11/16/21 0:28,11/16/21 2:18,67.166.145.218,100,6572,1,11/16/21 2:18,R_pRbz1pLAfeJEAX7,38.54420471,-121.7252045,EN,0.899999976,187,1,1,,,1,2,3,3,3,2,2,3,2,3,3,2,2,1,2,3,2,4
11/16/21 0:28,11/16/21 2:18,68.104.109.131,100,6581,1,11/16/21 2:18,R_2ZQPq1ShAlAmWQK,36.05880737,-115.3104019,EN,0.699999988,187,1,1,2,3,,,4,2,2,3,2,2,1,2,3,1,2,1,3,3,2,3
11/16/21 1:16,11/16/21 2:18,71.150.219.12,100,3758,1,11/16/21 2:18,R_3nDlms6baZKWV3x,32.80079651,-96.78839874,EN,,187,1,1,2,3,,,3,2,2,2,1,3,3,2,4,2,2,1,2,3,2,3
11/16/21 4:14,11/16/21 4:15,194.75.193.162,100,18,1,11/16/21 4:15,R_1mqnNiETCFiTjjy,51.35769653,0.129104614,EN,1,185,2,,,,,,,,,,,,,,,,,,,,,
